prompt,actual_ans,gen_ans,prompt_ppl,accuracy
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Daniel journeyed to the bedroom. Daniel moved to the kitchen. Mary travelled to the kitchen. Mary moved to the bathroom.
question: Where is Daniel?
answer:",kitchen,kitchen,2.763087034225464,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Daniel journeyed to the bedroom. Daniel moved to the kitchen. Mary travelled to the kitchen. Mary moved to the bathroom. John travelled to the office. Daniel went to the hallway.
question: Where is John?
answer:",office,office,3.090420961380005,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Daniel journeyed to the bedroom. Daniel moved to the kitchen. Mary travelled to the kitchen. Mary moved to the bathroom. John travelled to the office. Daniel went to the hallway. John went back to the garden. Sandra travelled to the bathroom.
question: Where is Mary?
answer:",bathroom,bathroom,3.423819065093994,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Daniel journeyed to the bedroom. Daniel moved to the kitchen. Mary travelled to the kitchen. Mary moved to the bathroom. John travelled to the office. Daniel went to the hallway. John went back to the garden. Sandra travelled to the bathroom. Sandra journeyed to the office. John went to the bathroom.
question: Where is John?
answer:",bathroom,bathroom,2.887037754058838,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Daniel went to the bedroom. Mary travelled to the bathroom.
question: Where is Daniel?
answer:",bedroom,bedroom,2.5851008892059326,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Daniel went to the bedroom. Mary travelled to the bathroom. John went back to the kitchen. John travelled to the hallway.
question: Where is Daniel?
answer:",bedroom,bedroom,2.997415781021118,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Daniel went to the bedroom. Mary travelled to the bathroom. John went back to the kitchen. John travelled to the hallway. Mary travelled to the hallway. John travelled to the garden.
question: Where is John?
answer:",garden,garden,2.593250036239624,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Daniel went to the bedroom. Mary travelled to the bathroom. John went back to the kitchen. John travelled to the hallway. Mary travelled to the hallway. John travelled to the garden. Sandra went to the office. Mary moved to the bathroom.
question: Where is Mary?
answer:",bathroom,bathroom,3.114684820175171,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Daniel went to the bedroom. Mary travelled to the bathroom. John went back to the kitchen. John travelled to the hallway. Mary travelled to the hallway. John travelled to the garden. Sandra went to the office. Mary moved to the bathroom. Mary journeyed to the garden. John went to the hallway.
question: Where is John?
answer:",hallway,hallway,2.9800732135772705,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra went to the kitchen. Mary moved to the kitchen.
question: Where is Sandra?
answer:",kitchen,kitchen,2.526660680770874,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra went to the kitchen. Mary moved to the kitchen. Sandra moved to the hallway. Mary went to the office.
question: Where is Mary?
answer:",office,office,2.892617702484131,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra went to the kitchen. Mary moved to the kitchen. Sandra moved to the hallway. Mary went to the office. Daniel journeyed to the garden. Sandra journeyed to the garden.
question: Where is Mary?
answer:",office,office,2.7297277450561523,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra went to the kitchen. Mary moved to the kitchen. Sandra moved to the hallway. Mary went to the office. Daniel journeyed to the garden. Sandra journeyed to the garden. Daniel went back to the kitchen. Sandra moved to the office.
question: Where is Daniel?
answer:",kitchen,kitchen,2.5666656494140625,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra went to the kitchen. Mary moved to the kitchen. Sandra moved to the hallway. Mary went to the office. Daniel journeyed to the garden. Sandra journeyed to the garden. Daniel went back to the kitchen. Sandra moved to the office. Daniel moved to the bedroom. John travelled to the bathroom.
question: Where is John?
answer:",bathroom,bathroom,2.8442044258117676,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra journeyed to the bathroom. Daniel moved to the garden.
question: Where is Daniel?
answer:",garden,garden,2.4765689373016357,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra journeyed to the bathroom. Daniel moved to the garden. Mary went back to the garden. Daniel went back to the kitchen.
question: Where is Daniel?
answer:",kitchen,kitchen,2.4507651329040527,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra journeyed to the bathroom. Daniel moved to the garden. Mary went back to the garden. Daniel went back to the kitchen. Mary went back to the bedroom. Mary went back to the bathroom.
question: Where is Daniel?
answer:",kitchen,kitchen,2.528428077697754,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra journeyed to the bathroom. Daniel moved to the garden. Mary went back to the garden. Daniel went back to the kitchen. Mary went back to the bedroom. Mary went back to the bathroom. John journeyed to the hallway. John went back to the bedroom.
question: Where is John?
answer:",bedroom,bedroom,2.699357032775879,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra journeyed to the bathroom. Daniel moved to the garden. Mary went back to the garden. Daniel went back to the kitchen. Mary went back to the bedroom. Mary went back to the bathroom. John journeyed to the hallway. John went back to the bedroom. Daniel journeyed to the bathroom. John went back to the office.
question: Where is John?
answer:",office,office,2.5900564193725586,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: John went to the kitchen. John journeyed to the office.
question: Where is John?
answer:",office,office,2.2528557777404785,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: John went to the kitchen. John journeyed to the office. Daniel travelled to the bedroom. John journeyed to the kitchen.
question: Where is John?
answer:",kitchen,kitchen,2.5270562171936035,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: John went to the kitchen. John journeyed to the office. Daniel travelled to the bedroom. John journeyed to the kitchen. John journeyed to the office. Mary went back to the bathroom.
question: Where is Mary?
answer:",bathroom,bathroom,2.465529203414917,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: John went to the kitchen. John journeyed to the office. Daniel travelled to the bedroom. John journeyed to the kitchen. John journeyed to the office. Mary went back to the bathroom. John journeyed to the garden. Sandra went to the bathroom.
question: Where is John?
answer:",garden,garden,2.4988646507263184,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: John went to the kitchen. John journeyed to the office. Daniel travelled to the bedroom. John journeyed to the kitchen. John journeyed to the office. Mary went back to the bathroom. John journeyed to the garden. Sandra went to the bathroom. Sandra journeyed to the office. John went back to the bathroom.
question: Where is Sandra?
answer:",office,office,2.2977452278137207,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Mary travelled to the kitchen. Sandra moved to the office.
question: Where is Sandra?
answer:",office,office,2.2855093479156494,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Mary travelled to the kitchen. Sandra moved to the office. Mary went back to the bedroom. Mary journeyed to the kitchen.
question: Where is Mary?
answer:",kitchen,kitchen,2.561720132827759,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Mary travelled to the kitchen. Sandra moved to the office. Mary went back to the bedroom. Mary journeyed to the kitchen. John travelled to the bedroom. Daniel went to the bedroom.
question: Where is Mary?
answer:",kitchen,kitchen,2.9287290573120117,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Mary travelled to the kitchen. Sandra moved to the office. Mary went back to the bedroom. Mary journeyed to the kitchen. John travelled to the bedroom. Daniel went to the bedroom. Sandra journeyed to the garden. Sandra travelled to the office.
question: Where is Sandra?
answer:",office,office,2.5876147747039795,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Mary travelled to the kitchen. Sandra moved to the office. Mary went back to the bedroom. Mary journeyed to the kitchen. John travelled to the bedroom. Daniel went to the bedroom. Sandra journeyed to the garden. Sandra travelled to the office. Mary travelled to the office. Mary journeyed to the kitchen.
question: Where is Sandra?
answer:",office,office,2.7416727542877197,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra went to the kitchen. John journeyed to the kitchen.
question: Where is Sandra?
answer:",kitchen,kitchen,2.4133224487304688,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra went to the kitchen. John journeyed to the kitchen. Sandra went back to the garden. Mary travelled to the hallway.
question: Where is John?
answer:",kitchen,kitchen,2.644606351852417,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra went to the kitchen. John journeyed to the kitchen. Sandra went back to the garden. Mary travelled to the hallway. Sandra went back to the bathroom. Daniel journeyed to the garden.
question: Where is Daniel?
answer:",garden,garden,2.6657044887542725,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra went to the kitchen. John journeyed to the kitchen. Sandra went back to the garden. Mary travelled to the hallway. Sandra went back to the bathroom. Daniel journeyed to the garden. John moved to the hallway. Mary moved to the bathroom.
question: Where is Sandra?
answer:",bathroom,bathroom,2.8140244483947754,1.0
"context: John moved to the bedroom. Mary moved to the hallway.
question: Where is Mary?
answer: hallway
###
context: Daniel moved to the garden. John went to the kitchen.
question: Where is Daniel?
answer: garden
###
context: Sandra went to the hallway. Sandra journeyed to the kitchen.
question: Where is Sandra?
answer: kitchen
###
context: Sandra went to the garden. Sandra journeyed to the bedroom.
question: Where is Sandra?
answer: bedroom
###
context: Daniel went to the kitchen. Mary travelled to the hallway. Daniel went back to the garden. Mary went back to the bathroom.
question: Where is Mary?
answer: bathroom
###
context: Sandra went to the kitchen. John journeyed to the kitchen. Sandra went back to the garden. Mary travelled to the hallway. Sandra went back to the bathroom. Daniel journeyed to the garden. John moved to the hallway. Mary moved to the bathroom. John went back to the office. Mary went to the kitchen.
question: Where is Mary?
answer:",kitchen,kitchen,2.5105738639831543,1.0
